PRICE,BEDS,BATH,PROPERTYSQFT,TYPE_Condo for sale,TYPE_House for sale,TYPE_Land for sale,TYPE_Multi-family home for sale,TYPE_Townhouse for sale,SUBLOCALITY_Kings County,SUBLOCALITY_Manhattan,SUBLOCALITY_New York,SUBLOCALITY_Queens,SUBLOCALITY_Richmond County,SUBLOCALITY_Staten Island,SUBLOCALITY_The Bronx
685000,4,2.0,2000.0,False,False,False,True,False,False,False,False,False,False,False,True
279999,2,1.0,666.0,False,False,False,False,False,False,False,False,False,False,False,False
418000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
520000,2,1.0,741.0,True,False,False,False,False,False,False,True,False,False,False,False
599900,3,2.0,1248.0,False,True,False,False,False,False,False,False,False,True,False,False
885000,6,5.0,2680.0,False,False,False,True,False,False,False,False,False,False,False,True
258000,1,1.0,650.0,False,False,False,False,False,False,False,False,False,False,False,False
700000,2,2.0,1124.0,True,False,False,False,False,False,False,False,True,False,False,False
25750000,6,6.0,2184.207862,False,False,False,True,False,False,False,True,False,False,False,False
999000,4,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
500000,1,1.0,720.0,True,False,False,False,False,False,False,True,False,False,False,False
695000,3,2.0,1926.0,False,True,False,False,False,True,False,False,False,False,False,False
215000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
759000,3,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
375000,1,1.0,1185.0,False,False,False,False,False,False,False,False,False,False,True,False
389888,1,1.0,730.0,False,False,False,False,False,False,False,False,True,False,False,False
285000,1,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,False
2795000,4,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
674999,3,1.0,1299.0,True,False,False,False,False,False,False,False,False,False,True,False
12995000,4,4.0,5608.0,False,False,False,False,True,False,False,True,False,False,False,False
759000,3,2.0,1260.0,False,True,False,False,False,True,False,False,False,False,False,False
995000,2,2.0,1030.0,True,False,False,False,False,False,False,False,False,False,False,False
229000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
239000,1,1.0,800.0,False,False,False,False,False,False,False,False,False,False,False,True
315000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1100000,5,3.0,2192.0,False,True,False,False,False,False,False,False,True,False,False,False
225000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
868000,3,2.0,1484.0,False,True,False,False,False,False,False,False,False,True,False,False
1380000,5,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1100000,4,2.0,1800.0,False,True,False,False,False,False,False,False,False,True,False,False
865000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
749000,3,2.0,1800.0,False,True,False,False,False,False,False,False,False,True,False,False
775000,5,2.0,1600.0,False,False,False,True,False,False,False,False,False,False,False,True
2395000,2,2.0,1650.0,False,False,False,False,False,False,False,True,False,False,False,False
2300000,8,6.0,4000.0,False,False,False,True,False,True,False,False,False,False,False,False
700000,1,2.0,900.0,True,False,False,False,False,False,False,True,False,False,False,False
775000,5,2.0,1600.0,False,False,False,True,False,False,False,False,False,False,False,True
749000,3,2.0,1800.0,False,True,False,False,False,False,False,False,False,True,False,False
450000,3,1.0,494.0,True,False,False,False,False,False,False,False,False,False,False,False
865000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
280000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1100000,4,2.0,1800.0,False,True,False,False,False,False,False,False,False,True,False,False
3890000,3,4.0,2446.0,True,False,False,False,False,False,False,True,False,False,False,False
198000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1099000,3,2.0,1092.0,False,True,False,False,False,False,False,False,False,True,False,False
779000,1,1.0,800.0,False,False,False,False,False,False,False,True,False,False,False,False
1880000,5,2.0,1850.0,False,False,False,True,False,True,False,False,False,False,False,False
509000,3,1.0,1100.0,False,True,False,False,False,False,False,False,False,False,False,True
499000,1,1.0,845.0,True,False,False,False,False,False,False,False,False,False,False,False
204888,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1499000,8,3.0,3300.0,False,False,False,True,False,False,False,False,False,False,False,True
1295000,8,3.0,3050.0,False,True,False,False,False,True,False,False,False,False,False,False
7500000,3,2.3738608579684373,6000.0,False,False,False,False,False,False,False,True,False,False,False,False
395000,1,1.0,519.0,True,False,False,False,False,False,False,False,True,False,False,False
760000,4,2.0,1490.0,False,False,False,True,False,False,False,False,False,True,False,False
988000,4,3.0,1552.0,False,True,False,False,False,False,False,False,True,False,False,False
528000,2,1.0,753.0,True,False,False,False,False,False,False,False,True,False,False,False
949000,5,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
420000,2,1.0,840.0,True,False,False,False,False,False,False,False,False,False,True,False
1750000,3,2.0,1494.0,True,False,False,False,False,False,False,True,False,False,False,False
268000,1,1.0,850.0,False,False,False,False,False,False,False,False,True,False,False,False
849000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1095000,3,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
4295000,3,2.0,2615.0,True,False,False,False,False,False,False,True,False,False,False,False
720000,3,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1900000,3,2.3738608579684373,3500.0,False,False,False,True,False,False,False,False,False,False,False,True
729999,3,2.0,1056.0,False,True,False,False,False,False,False,False,True,False,False,False
425000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
848000,3,3.0,1080.0,False,True,False,False,False,True,False,False,False,False,False,False
213000,3,1.0,430.0,False,False,False,False,False,False,False,False,False,False,False,False
795000,3,2.0,1725.0,False,False,False,True,False,True,False,False,False,False,False,False
1350000,2,1.0,2184.207862,True,False,False,False,False,True,False,False,False,False,False,False
649000,2,2.0,1500.0,False,False,False,False,False,False,False,False,True,False,False,False
439000,2,1.0,900.0,False,False,False,False,False,False,False,False,True,False,False,False
1699000,5,5.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
2375000,2,2.0,986.0,True,False,False,False,False,False,False,False,True,False,False,False
349999,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
425000,2,1.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1650000,3,4.0,2272.0,False,True,False,False,False,True,False,False,False,False,False,False
699000,3,2.3738608579684373,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
1150000,1,1.0,984.0,False,False,False,False,False,False,False,False,False,False,False,False
2399000,5,5.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
989000,8,5.0,3252.0,False,False,False,True,False,False,False,False,False,False,False,True
318888,1,1.0,875.0,False,False,False,False,False,False,False,False,True,False,False,False
799000,2,2.0,1549.0,False,False,False,False,False,False,False,False,True,False,False,False
489000,2,1.0,950.0,False,False,False,False,False,False,False,False,False,False,False,False
398000,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,False
1190000,3,2.0,1088.0,False,True,False,False,False,True,False,False,False,False,False,False
795000,5,2.0,2184.207862,False,False,False,False,True,True,False,False,False,False,False,False
750000,3,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
899999,3,3.0,1750.0,True,False,False,False,False,False,False,False,True,False,False,False
795000,5,2.0,2184.207862,False,False,False,False,True,True,False,False,False,False,False,False
750000,3,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
899999,3,3.0,1750.0,True,False,False,False,False,False,False,False,True,False,False,False
1325000,3,2.0,1597.0,True,False,False,False,False,False,False,False,False,False,False,False
595000,1,2.0,846.0,False,False,False,False,True,False,False,False,False,False,False,False
330000,1,1.0,726.0,True,False,False,False,False,False,False,False,False,False,True,False
2998000,3,3.0,1763.0,True,False,False,False,False,False,False,False,True,False,False,False
425000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
345000,2,1.0,1000.0,False,False,False,False,False,False,False,False,False,False,False,True
999000,2,2.0,1187.0,True,False,False,False,False,False,False,False,True,False,False,False
450000,3,2.3738608579684373,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
135000,2,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,True
261250,2,1.0,857.0,True,False,False,False,False,False,False,False,False,False,False,True
728000,3,2.0,1450.0,True,False,False,False,False,False,False,False,True,False,False,False
3200000,3,2.3738608579684373,3735.0,False,False,False,True,False,False,False,True,False,False,False,False
1950000,3,3.0,1300.0,True,False,False,False,False,False,False,True,False,False,False,False
600000,2,2.0,900.0,False,False,False,False,False,False,False,True,False,False,False,False
3200000,3,2.3738608579684373,3735.0,False,False,False,True,False,False,False,True,False,False,False,False
569000,1,1.0,739.0,True,False,False,False,False,False,False,False,False,False,False,False
749000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
2488000,4,2.3738608579684373,3850.0,False,True,False,False,False,True,False,False,False,False,False,False
1138000,5,3.0,1026.0,False,False,False,True,False,True,False,False,False,False,False,False
3720000,8,8.0,5500.0,False,False,False,True,False,False,False,True,False,False,False,False
974998,7,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
300000,3,1.0,600.0,False,False,False,False,False,False,False,False,False,False,False,False
729000,3,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
750000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
599000,3,2.0,1120.0,False,True,False,False,False,False,False,False,False,True,False,False
11950000,6,5.0,5336.0,False,False,False,False,True,False,False,True,False,False,False,False
825000,1,2.0,1100.0,False,False,False,False,False,False,False,True,False,False,False,False
800000,3,2.3738608579684373,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
289000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
4750000,4,4.0,4100.0,True,False,False,False,False,False,False,True,False,False,False,False
899999,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
868000,2,2.0,1152.0,False,False,False,False,True,False,False,False,True,False,False,False
3995000,3,3.0,1637.0,True,False,False,False,False,False,False,True,False,False,False,False
1500000,3,2.0,1240.0,False,True,False,False,False,True,False,False,False,False,False,False
625000,4,2.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
520000,3,2.3738608579684373,1705.0,False,True,False,False,False,False,False,False,False,False,False,True
749900,5,2.0,1400.0,False,False,False,True,False,True,False,False,False,False,False,False
799000,6,4.0,2310.0,False,False,False,True,False,False,False,False,False,False,False,True
959000,3,4.0,1993.0,False,False,False,False,False,False,False,False,True,False,False,False
888000,5,3.0,2980.0,False,False,False,True,False,True,False,False,False,False,False,False
725000,2,2.0,988.0,False,True,False,False,False,False,False,False,False,True,False,False
19995000,7,6.0,8200.0,False,False,False,False,True,False,False,True,False,False,False,False
744000,2,1.0,890.0,True,False,False,False,False,False,False,False,True,False,False,False
4595000,4,4.0,3052.0,True,False,False,False,False,False,False,True,False,False,False,False
475000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
189000,2,1.0,800.0,False,False,False,False,False,False,False,False,False,False,False,True
998888,4,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
32000000,4,6.0,7500.0,False,False,False,False,False,False,False,True,False,False,False,False
3250000,6,4.0,3059.0,False,False,False,True,False,True,False,False,False,False,False,False
769000,7,2.0,2100.0,False,False,False,True,False,False,False,False,False,True,False,False
648998,3,2.0,1296.0,False,True,False,False,False,False,False,False,False,False,False,True
1699900,7,5.0,2418.0,False,True,False,False,False,True,False,False,False,False,False,False
395250,1,1.0,650.0,False,False,False,False,False,False,False,False,True,False,False,False
539000,3,2.0,972.0,False,True,False,False,False,False,False,False,False,True,False,False
1348000,5,2.0,2184.207862,False,False,False,False,True,False,False,False,True,False,False,False
1450000,3,3.0,1855.0,True,False,False,False,False,False,False,False,True,False,False,False
465000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
6500000,2,2.0,1639.0,True,False,False,False,False,False,False,True,False,False,False,False
297000,1,1.0,800.0,False,False,False,False,False,False,False,False,True,False,False,False
244900,1,1.0,518.0,False,False,False,False,False,False,False,False,True,False,False,False
2480000,4,4.0,5150.0,False,True,False,False,False,False,False,False,True,False,False,False
230000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
780000,2,2.0,825.0,True,False,False,False,False,True,False,False,False,False,False,False
4875000,3,3.0,2184.207862,False,False,False,False,True,False,False,True,False,False,False,False
539999,3,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
750000,2,2.0,1193.0,False,False,False,False,False,False,False,False,False,False,False,True
2249000,2,3.0,2321.0,True,False,False,False,False,False,False,True,False,False,False,False
270000,2,1.0,700.0,False,False,False,False,False,False,False,False,True,False,False,False
1950000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
240000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
628000,3,2.0,900.0,True,False,False,False,False,False,False,False,True,False,False,False
399000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
687000,2,1.0,2184.207862,False,True,False,False,False,False,False,False,False,False,False,True
588000,2,2.0,2000.0,False,False,False,False,True,False,False,False,False,True,False,False
825000,5,3.0,2184.207862,False,False,False,True,False,False,False,False,False,False,False,True
240000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
285000,2,1.0,835.0,True,False,False,False,False,False,False,False,False,False,False,True
595000,3,1.0,915.0,True,False,False,False,False,False,False,False,False,False,False,False
899000,2,2.0,1697.0,True,False,False,False,False,False,False,False,False,False,True,False
2995000,5,2.0,4900.0,False,False,False,False,True,False,False,True,False,False,False,False
1180000,4,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
130000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
849999,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
185000,1,1.0,850.0,False,False,False,False,False,False,False,False,False,False,False,True
1275000,4,2.3738608579684373,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
2798000,5,3.0,3400.0,False,False,False,True,False,True,False,False,False,False,False,False
359000,2,1.0,950.0,False,False,False,False,False,False,False,False,True,False,False,False
988000,3,1.0,1296.0,False,True,False,False,False,False,False,False,True,False,False,False
800000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
400000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
965000,5,3.0,3520.0,False,False,False,True,False,False,False,False,False,False,False,True
1389000,5,2.0,2412.0,False,False,False,True,False,True,False,False,False,False,False,False
525000,3,2.0,1185.0,True,False,False,False,False,False,False,False,False,False,False,True
849999,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
10000000,7,8.0,2184.207862,False,False,False,True,False,False,False,True,False,False,False,False
279000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
15995000,5,2.3738608579684373,2184.207862,False,False,False,False,True,False,False,True,False,False,False,False
1850000,3,4.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
250000,1,1.0,800.0,False,False,False,False,False,False,False,False,False,False,False,False
2250000,3,2.0,2000.0,False,False,False,False,False,True,False,False,False,False,False,False
1800000,9,7.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
350000,3,2.0,1100.0,False,False,False,False,False,False,False,False,False,False,False,False
1649000,4,3.0,1452.0,False,True,False,False,False,True,False,False,False,False,False,False
1370000,6,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
360000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1050000,1,1.0,2184.207862,False,False,False,False,False,False,True,False,False,False,False,False
2200000,2,2.0,1308.0,True,False,False,False,False,False,False,True,False,False,False,False
650000,3,2.3738608579684373,1218.0,False,True,False,False,False,False,False,False,False,True,False,False
345000,3,2.3738608579684373,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
7850000,5,4.0,6060.0,False,False,False,False,True,False,False,True,False,False,False,False
4999000,8,5.0,4120.0,False,False,False,True,False,False,False,True,False,False,False,False
4900000,4,2.3738608579684373,3100.0,False,True,False,False,False,False,False,True,False,False,False,False
1578000,5,3.0,2152.0,False,True,False,False,False,False,False,False,True,False,False,False
715000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
600000,3,1.0,2184.207862,False,False,False,False,True,False,False,False,False,False,False,False
850000,3,2.0,1090.0,False,True,False,False,False,False,False,False,False,True,False,False
1949000,2,2.0,1288.0,True,False,False,False,False,False,False,True,False,False,False,False
1599999,5,4.0,3773.0,False,False,False,True,False,False,False,False,False,True,False,False
640000,3,2.0,1110.0,False,True,False,False,False,False,False,False,False,True,False,False
329000,1,1.0,764.0,False,False,False,False,False,False,False,False,False,False,False,False
750000,4,2.0,2340.0,False,False,False,True,False,False,False,False,False,False,False,True
1450000,4,4.0,1746.0,False,True,False,False,False,True,False,False,False,False,False,False
1999999,3,3.0,1800.0,True,False,False,False,False,False,False,False,False,False,False,False
899888,4,2.0,2185.0,False,True,False,False,False,False,False,False,False,True,False,False
379000,2,1.0,900.0,False,False,False,False,False,False,False,False,True,False,False,False
879000,4,2.0,1824.0,False,False,False,True,False,False,False,False,False,True,False,False
1030000,2,2.0,1077.0,False,False,False,False,False,False,False,True,False,False,False,False
699999,1,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
388000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1750000,1,1.0,937.0,True,False,False,False,False,False,False,True,False,False,False,False
995000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
599999,5,4.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
300000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
389000,1,1.0,900.0,False,False,False,False,False,False,False,False,True,False,False,False
875000,1,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
3000000,3,3.0,2100.0,True,False,False,False,False,False,False,True,False,False,False,False
850000,3,2.0,2194.0,False,False,False,True,False,False,False,False,False,False,False,True
3595000,5,4.0,4675.0,False,False,False,False,True,False,False,True,False,False,False,False
925000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
799000,5,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
1880000,3,5.0,1920.0,False,True,False,False,False,False,False,False,True,False,False,False
375000,3,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
269000,1,1.0,625.0,False,False,False,False,False,False,False,False,False,False,False,False
925000,3,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
799000,5,3.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
4500000,6,4.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
589000,3,2.0,1120.0,False,True,False,False,False,True,False,False,False,False,False,False
239000,1,1.0,700.0,False,False,False,False,False,False,False,False,False,False,False,False
385000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
1000000,1,1.0,773.0,True,False,False,False,False,False,False,True,False,False,False,False
130000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
798000,3,2.0,760.0,False,True,False,False,False,False,False,False,True,False,False,False
495000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
555000,1,1.0,649.0,True,False,False,False,False,False,False,False,True,False,False,False
1274000,3,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
349000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2500000,3,2.3738608579684373,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
2495000,8,8.0,5374.0,False,False,False,False,True,False,False,False,False,False,False,True
749900,3,1.0,830.0,False,False,False,False,False,False,False,True,False,False,False,False
1399900,4,4.0,3149.0,False,True,False,False,False,False,False,False,False,True,False,False
948888,2,2.0,950.0,True,False,False,False,False,False,False,False,False,False,False,False
475000,3,2.0,1280.0,False,True,False,False,False,False,False,False,False,False,False,True
2595000,3,3.0,1449.0,True,False,False,False,False,False,False,True,False,False,False,False
1199000,3,1.0,2726.0,False,False,False,True,False,False,False,False,False,True,False,False
750000,1,1.0,654.0,True,False,False,False,False,False,False,False,False,False,False,False
713000,2,2.0,1040.0,True,False,False,False,False,True,False,False,False,False,False,False
300000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2695000,3,3.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
450000,2,2.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
699000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
10950000,8,8.0,9555.0,False,False,False,False,True,False,False,True,False,False,False,False
225000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
5925000,3,4.0,2539.0,True,False,False,False,False,False,False,False,False,False,False,False
225000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
5925000,3,4.0,2539.0,True,False,False,False,False,False,False,False,False,False,False,False
255000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2095000,4,4.0,3223.0,False,True,False,False,False,False,False,False,True,False,False,False
10250000,7,6.0,5200.0,False,True,False,False,False,False,False,True,False,False,False,False
750000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
2999000,9,8.0,5560.0,False,False,False,False,True,False,False,True,False,False,False,False
199000,3,1.0,650.0,False,False,False,False,False,False,False,False,False,False,False,False
1250000,7,3.0,1800.0,False,False,False,True,False,True,False,False,False,False,False,False
2425000,2,2.0,1300.0,False,False,False,False,False,False,False,True,False,False,False,False
2500000,5,6.0,3860.0,False,False,False,False,False,False,False,True,False,False,False,False
3499000,6,8.0,6000.0,False,False,False,False,False,False,False,True,False,False,False,False
649000,1,2.0,1000.0,False,False,False,False,False,False,False,True,False,False,False,False
998500,3,2.0,2184.207862,False,False,False,True,False,True,False,False,False,False,False,False
765000,4,2.0,1152.0,False,False,False,True,False,False,False,False,False,False,False,True
599000,2,2.0,705.0,True,False,False,False,False,False,False,False,True,False,False,False
11500000,5,5.0,5276.0,True,False,False,False,False,False,False,True,False,False,False,False
595000,1,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
675000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
949000,8,3.0,3500.0,False,False,False,True,False,False,False,False,False,True,False,False
729000,2,2.0,950.0,True,False,False,False,False,False,False,False,True,False,False,False
2449000,3,2.3738608579684373,3000.0,False,False,False,True,False,True,False,False,False,False,False,False
399999,2,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
397000,2,1.0,1000.0,False,False,False,False,False,False,False,False,True,False,False,False
950000,2,1.0,1800.0,False,False,False,False,True,True,False,False,False,False,False,False
3995000,4,3.0,2578.0,True,False,False,False,False,False,False,True,False,False,False,False
1999999,4,3.0,2729.0,True,False,False,False,False,False,False,True,False,False,False,False
3370000,2,2.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
6995000,4,5.0,4187.0,False,False,False,False,True,True,False,False,False,False,False,False
1598000,4,4.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
699000,2,2.0,1030.0,True,False,False,False,False,False,False,False,True,False,False,False
265000,3,1.0,650.0,False,False,False,False,False,False,False,False,False,False,False,False
1699000,5,3.0,2488.0,False,True,False,False,False,True,False,False,False,False,False,False
1086300,2,1.0,780.0,True,False,False,False,False,False,False,True,False,False,False,False
859000,6,4.0,2820.0,False,False,False,True,False,False,False,False,False,False,False,True
945000,2,2.0,2184.207862,False,True,False,False,False,False,False,False,True,False,False,False
549000,2,2.0,2184.207862,True,False,False,False,False,False,False,False,False,False,False,True
969999,6,4.0,2184.207862,False,False,False,True,False,False,False,False,False,False,False,True
1649000,8,3.0,2184.207862,False,True,False,False,False,True,False,False,False,False,False,False
2800000,2,2.0,1412.0,True,False,False,False,False,False,True,False,False,False,False,False
449000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
294500,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
990000,8,4.0,3120.0,False,False,False,True,False,False,False,False,False,False,False,True
314000,2,1.0,847.0,False,True,False,False,False,False,False,False,False,True,False,False
449000,2,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
1598000,7,2.3738608579684373,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
208000,3,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
169900,2,1.0,900.0,False,False,False,False,False,False,False,False,False,False,False,True
235000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
278000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,True
998000,6,2.3738608579684373,2236.0,False,False,False,False,True,True,False,False,False,False,False,False
6400000,3,4.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
385000,2,1.0,920.0,False,False,False,False,False,False,False,False,True,False,False,False
250000,1,1.0,750.0,False,False,False,False,False,False,False,False,False,False,False,False
1849000,6,3.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
449500,3,2.0,2184.207862,False,True,False,False,False,False,False,False,False,False,False,True
1250000,5,2.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
1099000,7,3.0,2322.0,False,True,False,False,False,True,False,False,False,False,False,False
1900000,4,2.0,1400.0,False,True,False,False,False,False,False,False,True,False,False,False
2500000,2,2.0,1250.0,True,False,False,False,False,False,False,True,False,False,False,False
1288000,3,3.0,1696.0,False,True,False,False,False,False,False,False,True,False,False,False
1150000,1,1.0,2184.207862,False,False,False,False,False,False,False,True,False,False,False,False
825000,3,2.0,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
4195000,5,4.0,2184.207862,False,False,False,False,True,True,False,False,False,False,False,False
875000,2,1.0,922.0,True,False,False,False,False,True,False,False,False,False,False,False
297000,1,1.0,2184.207862,False,False,False,False,False,True,False,False,False,False,False,False
485000,1,1.0,575.0,True,False,False,False,False,False,False,False,True,False,False,False
230000,2,1.0,800.0,False,False,False,False,False,False,False,False,False,False,False,True
629000,4,2.0,2184.207862,False,True,False,False,False,False,False,False,False,False,False,True
1200000,5,2.0,2184.207862,False,False,False,True,False,False,False,False,False,True,False,False
7550000,5,5.0,2184.207862,False,False,False,False,True,False,False,True,False,False,False,False
399000,3,2.3738608579684373,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
14000000,3,2.3738608579684373,23027.0,False,True,False,False,False,False,False,True,False,False,False,False
299000,1,1.0,2184.207862,False,False,False,False,False,False,False,False,True,False,False,False
2200000,6,6.0,2184.207862,False,False,False,True,False,False,False,False,True,False,False,False
465000,2,2.0,708.0,True,False,False,False,False,False,False,False,True,False,False,False
278000,1,1.0,750.0,False,False,False,False,False,False,False,False,True,False,False,False
685000,2,2.0,2184.207862,True,False,False,False,False,False,False,False,True,False,False,False
4500000,2,2.0,1800.0,False,False,False,False,False,False,False,True,False,False,False,False
779000,3,2.0,1540.0,False,False,False,True,False,True,False,False,False,False,False,False
640000,3,2.0,1224.0,False,True,False,False,False,False,False,False,False,False,False,True
449000,2,2.0,1200.0,False,False,False,False,False,False,False,False,True,False,False,False
1100000,2,1.0,2184.207862,False,False,False,False,False,False,False,False,False,False,False,False
550000,3,2.3738608579684373,2184.207862,True,False,False,False,False,False,False,False,False,False,False,False
1899000,3,2.0,1900.0,True,False,False,False,False,False,False,False,False,False,False,False
599900,3,2.0,1204.0,False,True,False,False,False,False,False,False,False,True,False,False
22500000,4,2.3738608579684373,4000.0,False,False,False,False,True,False,False,True,False,False,False,False
739000,2,2.0,1473.0,False,True,False,False,False,True,False,False,False,False,False,False
